OBX,Last,High,Low,Official turnover (NOK)
08.12.05,274.6622,276.794,274.1506,"3,336,033,499.00"
07.12.05,276.794,277.0939,273.0406,"4,588,745,940.00"
06.12.05,273.0406,273.2296,269.8803,"4,317,141,198.00"
05.12.05,272.1541,274.0856,271.4599,"3,558,875,497.00"
02.12.05,271.732,271.8538,267.8644,"4,597,185,679.00"
01.12.05,267.8644,268.0087,263.1027,"5,535,146,186.00"
30.11.05,263.1027,263.1027,260.6703,"5,071,282,985.00"
29.11.05,262.7163,262.9327,258.2743,"4,943,899,009.00"
28.11.05,262.2018,265.4436,262.2018,"3,442,969,142.00"
25.11.05,264.0507,264.1177,260.8443,"3,264,576,484.00"
24.11.05,260.8443,262.5368,260.0122,"3,112,566,055.00"
23.11.05,262.2588,264.0067,261.7097,"4,049,698,806.00"
22.11.05,263.2726,263.5828,259.3159,"4,736,818,537.00"
21.11.05,259.3159,260.908,258.0882,"3,626,893,592.00"
18.11.05,258.0882,259.785,256.8696,"5,473,538,747.00"
17.11.05,257.5946,257.9879,252.2651,"4,666,161,745.00"
16.11.05,252.2651,255.799,251.4741,"4,383,298,004.00"
15.11.05,255.799,257.3595,255.051,"4,882,425,322.00"
14.11.05,257.1278,257.7346,254.324,"5,262,613,707.00"
11.11.05,254.4292,256.8327,252.7293,"7,276,878,361.00"
10.11.05,256.515,259.0249,256.515,"5,581,097,134.00"
09.11.05,258.5863,259.4059,256.1409,"4,633,156,030.00"
08.11.05,257.1183,260.464,256.5443,"4,089,880,272.00"
07.11.05,259.7077,261.0602,253.5543,"4,049,042,963.00"
04.11.05,260.1208,261.7158,258.5504,"4,533,936,330.00"
03.11.05,260.7112,260.7982,251.458,"5,825,150,363.00"
02.11.05,251.458,251.6061,249.8671,"5,294,199,467.00"
01.11.05,250.0507,253.106,248.1875,"4,163,305,115.00"
31.10.05,253.106,253.106,244.372,"4,502,035,193.00"
28.10.05,244.372,246.5423,241.3802,"4,608,358,864.00"
27.10.05,246.5423,250.3144,245.7807,"4,881,609,523.00"
26.10.05,249.60,251.093,245.8226,"5,965,100,709.00"
25.10.05,245.8226,248.1718,244.2722,"4,900,783,473.00"
24.10.05,244.2722,244.2722,237.7584,"4,733,495,078.00"
21.10.05,237.7584,240.2234,235.2728,"5,285,487,494.00"
20.10.05,240.2234,241.9643,232.7284,"6,165,391,536.00"
19.10.05,232.7284,240.4047,231.2991,"9,239,370,374.00"
18.10.05,240.4047,249.7061,239.5896,"6,435,614,208.00"
17.10.05,248.1686,249.3701,244.6364,"5,284,869,509.00"
14.10.05,244.6364,247.9989,242.7737,"8,942,310,005.00"
13.10.05,247.9989,258.5896,247.5512,"8,399,846,699.00"
12.10.05,258.3443,261.0353,258.1732,"4,957,487,956.00"
11.10.05,259.2552,260.2068,257.6084,"4,962,827,597.00"
10.10.05,257.6084,262.1077,257.6084,"4,921,944,055.00"
07.10.05,258.1084,259.9321,255.9708,"6,888,419,780.00"
06.10.05,258.4994,269.7073,257.9472,"8,979,976,329.00"
05.10.05,269.7073,274.2413,269.5963,"5,464,497,519.00"
04.10.05,274.2413,276.0759,273.653,"4,798,746,258.00"
03.10.05,276.0491,276.6672,274.7199,"2,880,730,594.00"
30.09.05,274.7199,276.9121,273.6973,"4,785,764,360.00"
29.09.05,275.56,276.1323,273.1518,"4,188,657,442.00"
28.09.05,273.1786,274.002,270.5092,"4,587,832,356.00"
27.09.05,270.5192,272.7647,270.1749,"4,178,733,667.00"
26.09.05,270.1749,272.893,269.6963,"4,945,628,773.00"
23.09.05,272.216,275.8476,272.2073,"4,287,948,093.00"
22.09.05,275.5359,276.1473,274.4021,"4,561,031,688.00"
21.09.05,275.079,275.8303,274.2073,"5,224,519,873.00"
20.09.05,274.5419,275.6844,272.8342,"5,409,983,256.00"
19.09.05,272.8342,273.0009,269.079,"4,397,369,365.00"
16.09.05,269.3276,269.678,267.4689,"5,546,714,335.00"
15.09.05,269.2219,270.093,266.4903,"6,132,599,757.00"
14.09.05,266.4903,267.9244,265.1132,"6,628,349,152.00"
13.09.05,265.2124,267.5474,264.1881,"5,016,042,976.00"
12.09.05,267.5474,267.8629,265.1099,"4,238,962,490.00"
09.09.05,265.1621,265.6033,263.8412,"4,150,096,188.00"
08.09.05,263.8814,265.8508,263.6888,"4,601,993,916.00"
07.09.05,265.8508,267.9408,264.7994,"4,500,189,780.00"
06.09.05,267.8753,268.2724,265.4367,"4,009,648,688.00"
05.09.05,265.4367,266.5749,264.3812,"2,972,098,455.00"
02.09.05,266.5414,269.0503,265.6819,"5,213,863,014.00"
01.09.05,268.0418,269.06,265.1682,"5,862,118,499.00"
31.08.05,265.1682,267.0804,263.2864,"7,066,835,647.00"
30.08.05,263.2864,263.9974,262.3109,"3,910,100,682.00"
29.08.05,262.4034,262.8227,260.7355,"3,045,278,035.00"
26.08.05,260.9917,262.8586,260.7895,"4,453,382,152.00"
25.08.05,260.8029,261.5905,259.6836,"4,095,768,508.00"
24.08.05,261.0523,263.645,259.6496,"5,689,358,537.00"
23.08.05,263.3337,263.3794,261.2567,"4,433,140,611.00"
22.08.05,262.6179,262.6304,259.386,"2,907,593,597.00"
19.08.05,259.4651,259.4651,254.8641,"3,949,225,238.00"
18.08.05,254.8641,255.112,252.6381,"4,066,044,211.00"
17.08.05,254.9736,256.2416,252.8864,"4,730,188,871.00"
16.08.05,256.2416,260.3196,256.2416,"4,117,719,342.00"
15.08.05,259.6801,260.8483,259.5533,"2,920,015,175.00"
12.08.05,259.5533,261.0736,259.2908,"4,229,167,455.00"
11.08.05,259.2908,260.023,257.8583,"4,741,872,841.00"
10.08.05,257.8583,259.5854,257.6789,"4,981,740,182.00"
09.08.05,258.2411,258.7132,255.5968,"4,135,421,578.00"
08.08.05,255.5968,255.6312,251.7294,"3,206,952,000.00"
05.08.05,251.7361,253.7703,251.7361,"2,840,401,102.00"
04.08.05,252.7615,255.3845,252.7615,"3,256,096,191.00"
03.08.05,255.3708,255.8615,253.153,"4,448,242,374.00"
02.08.05,253.2215,253.3691,250.1425,"3,374,977,826.00"
01.08.05,250.1425,250.8615,249.5206,"2,167,280,082.00"
29.07.05,250.4546,250.6289,248.7105,"2,565,069,043.00"
28.07.05,248.7105,249.893,248.4835,"3,102,773,835.00"
27.07.05,248.4872,250.5348,248.4872,"2,771,488,979.00"
26.07.05,248.9259,249.3313,247.3236,"3,089,111,593.00"
25.07.05,249.17,249.5854,246.8631,"2,700,531,679.00"
22.07.05,246.8631,247.0553,243.8627,"3,675,699,066.00"
21.07.05,244.1364,244.1412,241.9345,"4,077,602,097.00"
20.07.05,243.528,246.3823,242.9236,"3,218,680,891.00"
19.07.05,245.6219,245.8034,243.7258,"3,117,270,180.00"
18.07.05,244.6801,247.3901,244.656,"2,318,590,701.00"
15.07.05,244.8035,247.6713,244.3347,"3,274,442,213.00"
14.07.05,247.6713,248.377,246.5586,"3,343,340,408.00"
13.07.05,247.8725,250.6757,246.8897,"4,122,320,476.00"
12.07.05,246.8897,249.2006,246.3604,"3,333,980,663.00"
11.07.05,249.1421,250.372,249.1421,"3,107,268,929.00"
08.07.05,249.8699,249.8761,242.616,"4,088,346,217.00"
07.07.05,242.616,248.4054,235.8709,"6,634,614,173.00"
06.07.05,248.392,248.9002,243.4395,"5,302,524,739.00"
05.07.05,243.6377,246.2524,242.7238,"4,177,661,157.00"
04.07.05,244.016,244.8115,239.9389,"3,576,958,244.00"
01.07.05,239.9389,240.7447,238.1705,"4,093,120,004.00"
30.06.05,238.2111,238.4794,236.7223,"3,730,220,189.00"
29.06.05,237.4578,237.8081,235.7166,"3,860,566,219.00"
28.06.05,236.6769,236.8134,233.3457,"3,822,533,882.00"
27.06.05,233.3457,235.8028,232.8163,"3,208,228,378.00"
24.06.05,235.8028,235.8365,233.1608,"3,367,593,970.00"
23.06.05,233.5186,233.7065,230.5549,"3,707,492,399.00"
22.06.05,230.5549,231.4243,229.7479,"4,157,156,572.00"
21.06.05,230.89,233.0406,230.7247,"3,177,207,043.00"
20.06.05,230.7247,232.2012,230.5332,"3,701,781,450.00"
17.06.05,230.8527,231.2807,229.1443,"4,020,004,185.00"
16.06.05,229.1443,229.2196,227.3825,"3,726,937,391.00"
15.06.05,227.6345,229.5442,227.0057,"3,662,948,979.00"
14.06.05,228.2693,228.2992,225.7248,"3,260,417,067.00"
13.06.05,225.7248,226.3765,224.7813,"2,269,975,564.00"
10.06.05,226.2281,226.4147,223.0974,"4,227,292,298.00"
09.06.05,223.0974,223.7238,222.1606,"3,802,765,321.00"
08.06.05,223.4276,223.6748,220.5041,"4,024,182,668.00"
07.06.05,220.8682,221.0275,219.4713,"2,527,442,880.00"
06.06.05,219.4713,220.3818,215.3011,"2,223,529,723.00"
03.06.05,219.4056,221.5841,218.8796,"3,604,757,331.00"
02.06.05,220.0594,220.8795,218.7506,"3,738,910,621.00"
01.06.05,218.7506,219.4512,215.6031,"3,478,753,398.00"
31.05.05,215.6146,217.5077,215.5859,"3,982,197,209.00"
30.05.05,217.5077,217.6854,216.2874,"1,757,163,017.00"
27.05.05,216.5488,217.4192,216.0138,"2,740,321,663.00"
26.05.05,216.35,216.3746,213.428,"3,168,023,430.00"
25.05.05,213.461,214.6476,213.4395,"2,949,372,393.00"
24.05.05,213.7147,214.786,212.5463,"3,545,914,302.00"
23.05.05,212.5463,213.4231,212.5463,"2,543,013,565.00"
20.05.05,213.4192,213.7206,211.6356,"2,623,637,922.00"
19.05.05,211.8569,212.5168,210.3757,"3,753,918,990.00"
18.05.05,210.5023,210.5023,207.5525,"4,078,951,846.00"
13.05.05,207.5525,210.8525,207.4972,"4,094,100,644.00"
12.05.05,210.8525,211.8127,210.1091,"3,379,333,935.00"
11.05.05,210.934,210.9726,209.3936,"3,060,652,261.00"
10.05.05,210.4305,212.8435,209.9511,"3,977,831,581.00"
09.05.05,211.5955,211.9277,209.2736,"3,245,657,032.00"
06.05.05,209.8984,209.8984,205.0577,"3,616,338,238.00"
04.05.05,205.0577,206.5083,204.383,"3,772,731,486.00"
03.05.05,205.5387,205.7991,204.1653,"3,278,468,701.00"
02.05.05,204.3587,204.7682,203.0411,"1,778,679,507.00"
29.04.05,203.0411,203.6418,202.055,"3,685,382,558.00"
28.04.05,202.5339,205.5278,201.8743,"4,555,074,400.00"
27.04.05,204.8995,210.8389,204.7903,"4,116,203,987.00"
26.04.05,210.8389,214.6391,210.8311,"3,363,923,598.00"
25.04.05,214.0733,214.1577,212.4955,"2,635,392,414.00"
22.04.05,212.742,213.3543,210.9094,"3,196,831,545.00"
21.04.05,210.962,211.0203,209.5149,"2,738,816,450.00"
20.04.05,210.0291,212.2196,209.4298,"3,152,653,368.00"
19.04.05,209.4298,209.6991,207.53,"3,552,038,798.00"
18.04.05,207.5421,213.9466,204.8715,"4,881,853,099.00"
15.04.05,213.9466,218.6693,213.6396,"4,145,155,867.00"
14.04.05,218.6693,219.4682,217.3822,"3,371,172,692.00"
13.04.05,219.4324,220.0965,219.0795,"3,242,974,156.00"
12.04.05,219.2641,220.123,218.9273,"2,487,671,342.00"
11.04.05,219.0374,220.1349,218.9521,"3,375,747,938.00"
08.04.05,220.012,221.0253,219.9587,"3,371,664,698.00"
07.04.05,219.9898,220.5905,218.6568,"3,498,491,609.00"
06.04.05,218.6628,218.7864,217.3375,"3,339,409,655.00"
05.04.05,217.9792,218.3329,217.3467,"3,463,653,006.00"
04.04.05,217.6449,217.6984,215.16,"3,796,252,275.00"
01.04.05,215.3974,215.5278,213.56,"3,999,518,792.00"
31.03.05,213.6282,213.7027,211.2675,"4,499,614,994.00"
30.03.05,211.2675,213.2345,210.8309,"3,202,499,446.00"
29.03.05,213.2271,213.574,212.0891,"3,792,275,843.00"
23.03.05,213.4379,216.6778,213.1204,"2,169,123,909.00"
22.03.05,216.6778,217.4216,215.827,"2,379,750,435.00"
21.03.05,217.4216,218.9706,217.3247,"2,185,797,854.00"
18.03.05,217.9046,218.9811,217.5232,"3,413,997,400.00"
17.03.05,218.4246,218.4463,214.4391,"4,891,001,782.00"
16.03.05,214.5718,216.5461,214.3373,"4,114,118,146.00"
15.03.05,216.4203,217.5543,215.3026,"3,252,025,867.00"
14.03.05,215.3063,216.7281,215.3063,"2,286,793,238.00"
11.03.05,215.7863,216.6678,215.0772,"2,776,790,617.00"
10.03.05,215.13,217.7614,214.4196,"4,069,153,116.00"
09.03.05,217.7614,219.8177,217.2679,"4,003,153,252.00"
08.03.05,218.276,219.4512,217.6868,"2,438,573,589.00"
07.03.05,219.3124,221.1986,219.1931,"3,067,636,191.00"
04.03.05,219.8351,219.9812,217.3319,"4,506,345,871.00"
03.03.05,217.4275,217.4812,214.8642,"4,596,446,554.00"
02.03.05,214.8761,216.7816,214.3271,"4,489,723,298.00"
01.03.05,216.6692,217.3792,216.5018,"3,871,426,846.00"
28.02.05,216.7501,217.6148,215.6504,"4,999,289,146.00"
25.02.05,215.6873,216.7012,213.755,"4,166,466,125.00"
24.02.05,213.755,213.8984,210.6738,"4,057,884,230.00"
23.02.05,210.6738,210.7612,209.00,"5,101,723,541.00"
22.02.05,210.7285,211.8622,210.0663,"3,489,387,342.00"
21.02.05,211.8622,212.1832,210.7379,"2,792,657,244.00"
18.02.05,210.7379,212.6391,210.6458,"3,452,979,289.00"
17.02.05,212.6391,212.9737,210.8636,"4,689,431,124.00"
16.02.05,210.8769,212.3738,209.7171,"7,298,418,898.00"
15.02.05,212.27,212.3906,210.4107,"4,093,523,432.00"
14.02.05,211.0509,211.547,210.2742,"2,517,608,262.00"
11.02.05,210.9426,211.854,209.4006,"4,866,189,170.00"
10.02.05,209.4006,209.4092,208.0122,"3,185,202,901.00"
09.02.05,208.6194,209.5134,207.5373,"3,791,462,412.00"
08.02.05,208.176,210.1322,207.4501,"3,659,692,192.00"
07.02.05,210.1322,210.1368,207.1677,"3,749,315,877.00"
04.02.05,207.1677,207.2874,204.908,"3,701,433,004.00"
03.02.05,204.9763,206.1811,204.7508,"3,530,557,880.00"
02.02.05,204.9672,205.5977,203.1137,"4,550,588,321.00"
01.02.05,203.1137,203.685,201.258,"4,092,350,569.00"
31.01.05,201.258,202.0276,200.8596,"3,232,467,776.00"
28.01.05,200.8596,202.5604,200.6843,"3,279,139,879.00"
27.01.05,201.7937,202.654,201.4295,"3,395,169,865.00"
26.01.05,201.5253,202.7259,201.3487,"3,252,939,596.00"
25.01.05,202.1273,202.2899,199.639,"4,650,859,960.00"
24.01.05,199.7694,200.8277,199.673,"2,760,787,297.00"
21.01.05,200.6752,201.2177,199.1336,"3,036,030,496.00"
20.01.05,199.1401,201.5438,199.1098,"3,084,929,621.00"
19.01.05,201.5365,203.3697,201.1777,"3,852,816,617.00"
18.01.05,202.1369,202.5993,201.3411,"4,178,309,384.00"
17.01.05,201.7195,201.9988,199.7838,"2,894,355,666.00"
14.01.05,199.8095,200.044,198.258,"4,101,765,544.00"
13.01.05,198.2653,198.5217,196.7442,"3,059,627,637.00"
12.01.05,196.7442,197.8868,196.3758,"2,678,480,321.00"
11.01.05,197.5605,198.8305,196.997,"2,786,495,075.00"
10.01.05,198.721,198.721,197.0069,"2,599,528,202.00"
07.01.05,197.1137,198.0627,195.4661,"3,796,419,715.00"
06.01.05,195.4661,196.2274,194.4392,"3,515,470,265.00"
05.01.05,194.6253,197.3386,192.5999,"3,013,999,088.00"
04.01.05,197.3231,198.4328,196.341,"2,917,444,796.00"
03.01.05,198.381,199.2553,197.0653,"1,779,956,911.00"
30.12.04,197.0653,198.2041,197.0543,"1,610,747,012.00"
29.12.04,197.2173,197.9941,196.6738,"1,505,510,033.00"
28.12.04,197.1971,198.555,196.6658,"999,807,995.00"
27.12.04,198.5513,198.8762,197.3731,"1,029,415,766.00"
23.12.04,197.7769,197.999,196.62,"1,897,974,313.00"
22.12.04,197.8154,198.3334,197.1683,"2,342,353,839.00"
21.12.04,197.9972,198.1362,195.5765,"3,686,378,858.00"
20.12.04,195.8743,195.8921,192.439,"2,717,408,545.00"
17.12.04,192.439,194.5019,192.1093,"2,927,673,669.00"
16.12.04,193.6179,194.4492,192.9347,"4,396,268,677.00"
15.12.04,193.1225,194.2239,192.2385,"3,896,210,155.00"
14.12.04,192.6141,192.6141,191.1312,"3,435,280,418.00"
13.12.04,191.2772,191.8819,190.2815,"3,278,751,543.00"
10.12.04,191.6172,192.1606,190.1505,"4,396,115,963.00"
09.12.04,190.1505,190.6786,188.9857,"3,824,093,364.00"
08.12.04,189.3379,192.3344,188.6267,"4,538,042,362.00"
07.12.04,192.3344,192.3387,190.6248,"3,171,501,460.00"
06.12.04,190.6697,190.6697,188.7439,"2,737,233,827.00"
03.12.04,189.7711,191.8489,189.1684,"3,966,840,574.00"
02.12.04,191.7239,195.178,191.7239,"4,678,379,976.00"
01.12.04,195.1613,195.3369,194.0616,"3,057,698,782.00"
30.11.04,194.7356,195.0228,193.6499,"3,221,746,943.00"
29.11.04,195.0206,195.4826,193.5136,"3,121,076,881.00"
26.11.04,193.5136,193.7648,192.7758,"1,572,061,128.00"
25.11.04,193.2294,194.4634,191.8151,"2,747,477,415.00"
24.11.04,191.8354,192.1075,191.1563,"3,230,622,432.00"
23.11.04,191.5825,192.4328,189.2975,"4,061,618,819.00"
22.11.04,189.2975,189.7945,188.3582,"2,315,054,450.00"
19.11.04,189.7796,189.8556,188.1207,"3,034,003,983.00"
18.11.04,188.1207,188.1851,186.5778,"2,847,364,652.00"
17.11.04,186.6917,186.6964,184.4844,"2,631,482,322.00"
16.11.04,184.6836,185.9117,184.6836,"3,137,357,662.00"
15.11.04,185.7513,186.6103,185.2867,"2,636,071,385.00"
12.11.04,185.2867,185.361,184.4133,"3,318,135,408.00"
11.11.04,184.4133,185.4351,183.9936,"2,902,983,296.00"
10.11.04,184.2537,186.038,184.0881,"3,370,044,909.00"
09.11.04,185.8173,186.4169,185.4166,"2,802,981,487.00"
08.11.04,185.8529,186.2155,184.2665,"2,628,315,896.00"
05.11.04,185.2905,185.4272,183.0841,"3,533,378,586.00"
04.11.04,183.1095,184.2941,182.7144,"3,361,941,659.00"
03.11.04,183.7852,184.8854,182.4048,"3,711,560,012.00"
02.11.04,182.4048,182.509,181.1995,"2,948,888,619.00"
01.11.04,181.5857,181.8079,179.7999,"2,395,488,069.00"
29.10.04,180.0063,180.656,179.0831,"3,414,525,913.00"
28.10.04,180.3995,182.4731,179.2117,"4,488,128,668.00"
27.10.04,181.1786,182.8876,181.1765,"3,160,960,355.00"
26.10.04,181.5458,184.5233,181.4788,"2,645,168,861.00"
25.10.04,184.0301,187.5912,183.9483,"1,953,624,863.00"
22.10.04,187.5912,188.0593,185.9211,"2,842,689,972.00"
21.10.04,186.5413,186.6469,183.5724,"3,297,612,379.00"
20.10.04,183.5724,186.078,182.7905,"2,735,427,396.00"
19.10.04,186.078,186.9932,185.5493,"2,793,011,274.00"
18.10.04,185.5493,185.634,183.0696,"2,438,739,151.00"
15.10.04,183.6204,185.6258,183.5935,"3,400,510,452.00"
14.10.04,185.1183,187.6219,184.8265,"4,106,095,417.00"
13.10.04,187.6219,189.754,186.9195,"3,646,005,336.00"
12.10.04,188.2802,190.6703,188.2737,"3,272,206,719.00"
11.10.04,190.6703,192.5674,190.6703,"2,421,515,473.00"
08.10.04,192.1467,192.9546,190.7121,"3,226,805,735.00"
07.10.04,192.9546,193.5574,191.2128,"3,750,217,822.00"
06.10.04,191.3158,191.7978,189.9654,"3,435,691,891.00"
05.10.04,191.6335,192.6221,190.8469,"3,381,776,545.00"
04.10.04,191.874,191.8775,188.833,"2,904,813,581.00"
01.10.04,188.833,188.833,185.2803,"3,096,124,129.00"
30.09.04,185.2803,185.9372,184.7684,"3,154,758,419.00"
29.09.04,185.0475,186.5763,184.7124,"3,235,305,513.00"
28.09.04,184.8738,185.4699,184.1655,"3,753,067,984.00"
27.09.04,184.2053,184.2053,183.1066,"2,929,455,177.00"
24.09.04,183.1066,183.1275,181.6421,"3,173,077,508.00"
23.09.04,181.6421,181.9799,180.8116,"3,708,747,106.00"
22.09.04,180.9807,182.9023,180.8563,"3,435,757,310.00"
21.09.04,181.226,181.3218,179.7175,"2,875,488,199.00"
20.09.04,179.8205,181.5296,179.5761,"2,514,034,745.00"
17.09.04,180.8076,181.4472,179.121,"3,259,389,705.00"
16.09.04,179.121,179.121,176.9533,"2,638,802,005.00"
15.09.04,176.9533,177.8924,175.9607,"3,895,209,329.00"
14.09.04,175.9607,176.0308,174.9764,"2,336,244,266.00"
13.09.04,175.3197,175.8545,175.0359,"1,760,793,655.00"
10.09.04,175.4686,175.7832,174.7391,"2,811,955,439.00"
09.09.04,175.0269,175.0961,173.6117,"2,361,379,673.00"
08.09.04,174.4887,175.5934,174.4887,"2,169,528,559.00"
07.09.04,175.3935,176.1493,174.8876,"2,645,777,345.00"
06.09.04,176.1493,177.1633,176.1222,"2,306,457,344.00"
03.09.04,176.1771,176.4208,175.0515,"3,283,441,246.00"
02.09.04,175.2639,176.0607,172.8609,"4,131,854,514.00"
01.09.04,172.86,173.26,171.92,"2,486,167,096.00"
31.08.04,171.9212,173.209,171.8859,"2,551,730,678.00"
30.08.04,173.209,173.5943,172.1988,"1,251,044,754.00"
27.08.04,172.6513,173.4853,172.3879,"2,082,909,156.00"
26.08.04,172.4749,173.0075,171.5449,"2,308,166,757.00"
25.08.04,171.5449,172.0771,170.5397,"2,593,744,008.00"
24.08.04,171.4174,,,"2,637,055,501.00"
23.08.04,171.378,,,"2,110,886,086.00"
20.08.04,169.9645,,,"2,172,168,670.00"
19.08.04,169.7666,,,"2,576,358,876.00"
18.08.04,168.7429,,,"2,106,192,206.00"
17.08.04,169.4499,,,"2,473,727,038.00"
16.08.04,167.7381,,,"2,126,907,741.00"
13.08.04,167.28,,,"1,832,493,199.00"
12.08.04,165.7831,,,"2,597,086,424.00"
11.08.04,164.256,,,"1,475,859,737.00"
10.08.04,166.2487,,,"1,862,457,881.00"
09.08.04,164.6067,,,"1,604,275,680.00"
06.08.04,166.0074,,,"2,180,106,392.00"
05.08.04,170.0343,,,"1,949,416,708.00"
04.08.04,172.0741,,,"1,839,403,202.00"
03.08.04,173.0092,,,"3,033,062,574.00"
02.08.04,171.9139,,,"1,489,817,402.00"
30.07.04,170.7375,,,"1,922,375,537.00"
29.07.04,171.2409,,,"2,257,395,216.00"
28.07.04,169.4668,,,"2,144,005,479.00"
27.07.04,168.134,,,"1,567,354,669.00"
26.07.04,167.6815,,,"1,390,730,791.00"
23.07.04,168.4092,,,"1,938,421,828.00"
22.07.04,167.723,,,"1,765,598,609.00"
21.07.04,169.2557,,,"1,667,082,992.00"
20.07.04,167.7663,,,"1,726,070,949.00"
19.07.04,167.7739,,,"1,373,867,082.00"
16.07.04,169.8514,,,"2,352,622,444.00"
15.07.04,170.2643,,,"1,985,077,992.00"
14.07.04,169.7459,,,"1,881,899,563.00"
13.07.04,170.6979,,,"1,754,933,288.00"
12.07.04,169.9759,,,"1,396,328,239.00"
09.07.04,171.0599,,,"2,315,375,343.00"
08.07.04,170.8223,,,"1,798,994,624.00"
07.07.04,170.6734,,,"12,340,808,662.00"
06.07.04,173.0318,,,"1,607,520,345.00"
05.07.04,172.7151,,,"1,139,989,830.00"
02.07.04,172.1533,,,"2,396,495,991.00"
01.07.04,174.3553,,,"2,239,959,635.00"
30.06.04,172.9432,,,"2,561,970,715.00"
29.06.04,172.8452,,,"2,089,960,064.00"
28.06.04,172.4964,,,"2,004,284,714.00"
25.06.04,173.2392,,,"1,536,553,619.00"
24.06.04,172.0459,,,"2,585,013,955.00"
23.06.04,170.9505,,,"2,758,379,244.00"
22.06.04,169.1784,,,"1,960,495,674.00"
21.06.04,169.9608,,,"1,747,963,867.00"
18.06.04,170.7432,,,"2,602,966,375.00"
17.06.04,168.2018,,,"1,887,284,413.00"
16.06.04,166.3694,,,"2,557,653,627.00"
15.06.04,165.2872,,,"2,429,050,489.00"
14.06.04,165.0063,,,"1,397,631,561.00"
11.06.04,166.2487,,,"1,865,072,115.00"
10.06.04,165.5323,,,"1,456,352,133.00"
09.06.04,165.5587,,,"2,129,778,436.00"
08.06.04,165.8905,,,"2,103,220,646.00"
07.06.04,164.5916,,,"1,474,217,774.00"
04.06.04,163.0457,,,"1,754,807,290.00"
03.06.04,162.4047,,,"1,745,446,821.00"
02.06.04,162.9608,,,"2,740,990,919.00"
01.06.04,162.35,,,"1,874,818,814.00"
28.05.04,161.6657,,,"1,967,772,710.00"
27.05.04,161.4168,,,"1,699,265,626.00"
26.05.04,161.1114,,,"1,967,733,316.00"
25.05.04,159.9765,,,"2,489,230,656.00"
24.05.04,159.6579,,,"1,662,199,320.00"
21.05.04,157.8311,,,"1,296,524,213.00"
19.05.04,158.1742,,,"2,586,810,095.00"
18.05.04,156.8715,,,"1,814,523,059.00"
14.05.04,157.5012,,,"1,759,823,775.00"
13.05.04,157.1298,,,"2,027,844,970.00"
12.05.04,155.2672,,,"2,090,161,906.00"
11.05.04,155.7913,,,"1,800,687,357.00"
